"","Percent.MT","S.Score","cnv_total","nCount_RNA","nFeature_RNA","G2M.Score","cell","Notation","HALLMARK_ADIPOGENESIS1","HALLMARK_ALLOGRAFT_REJECTION2","HALLMARK_ANDROGEN_RESPONSE3","HALLMARK_ANGIOGENESIS4","HALLMARK_APICAL_JUNCTION5","HALLMARK_APICAL_SURFACE6","HALLMARK_APOPTOSIS7","HALLMARK_BILE_ACID_METABOLISM8","HALLMARK_CHOLESTEROL_HOMEOSTASIS9","HALLMARK_COAGULATION10","HALLMARK_COMPLEMENT11","HALLMARK_DNA_REPAIR12","HALLMARK_E2F_TARGETS13","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION14","HALLMARK_ESTROGEN_RESPONSE_EARLY15","HALLMARK_ESTROGEN_RESPONSE_LATE16","HALLMARK_FATTY_ACID_METABOLISM17","HALLMARK_G2M_CHECKPOINT18","HALLMARK_GLYCOLYSIS19","HALLMARK_HEDGEHOG_SIGNALING20","HALLMARK_HEME_METABOLISM21","HALLMARK_HYPOXIA22","HALLMARK_IL2_STAT5_SIGNALING23","HALLMARK_IL6_JAK_STAT3_SIGNALING24","HALLMARK_INFLAMMATORY_RESPONSE25","HALLMARK_INTERFERON_ALPHA_RESPONSE26","HALLMARK_INTERFERON_GAMMA_RESPONSE27","HALLMARK_KRAS_SIGNALING_DN28","HALLMARK_KRAS_SIGNALING_UP29","HALLMARK_MITOTIC_SPINDLE30","HALLMARK_MTORC1_SIGNALING31","HALLMARK_MYC_TARGETS_V132","HALLMARK_MYC_TARGETS_V233","HALLMARK_MYOGENESIS34","HALLMARK_NOTCH_SIGNALING35","HALLMARK_OXIDATIVE_PHOSPHORYLATION36","HALLMARK_P53_PATHWAY37","HALLMARK_PANCREAS_BETA_CELLS38","HALLMARK_PEROXISOME39","HALLMARK_PI3K_AKT_MTOR_SIGNALING40","HALLMARK_PROTEIN_SECRETION41","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY42","HALLMARK_SPERMATOGENESIS43","HALLMARK_TGF_BETA_SIGNALING44","HALLMARK_TNFA_SIGNALING_VIA_NFKB45","HALLMARK_UNFOLDED_PROTEIN_RESPONSE46","HALLMARK_UV_RESPONSE_DN47","HALLMARK_UV_RESPONSE_UP48","HALLMARK_WNT_BETA_CATENIN_SIGNALING49","HALLMARK_XENOBIOTIC_METABOLISM50"
"1",11.7159763313609,0.0619160693076678,5682,18590,5957,0.21198800563222,"untreated_44_60_56.A1.1","PC3",-0.0188630821159304,0.0374199082811501,0.137031813399504,0.206769198636698,0.162891782456302,0.160131136521675,0.0286931721750956,0.0235544155462402,0.062936963763591,-0.019396449172212,0.00392878868384228,-0.0780341161614254,0.154893879220903,0.103618922990148,0.0879335370208313,0.013187161263671,-0.0158418219851431,0.276431431579664,0.0787646100590336,0.132472237009106,0.011035505923334,0.130123061557063,0.156374945385854,0.0165532547617098,0.0257620436622584,-0.139217694405033,-0.0352257698575911,0.00549598844028139,0.0546171728038426,0.303299602978397,0.101644728752935,0.117224646967882,0.0792462996220359,0.0255553783662673,0.312089128417101,-0.0894783593628321,-0.00597155517302395,0.0213212291170908,0.0702168902064869,0.058942234070268,0.0881380624826138,0.0843609602684754,0.0130128893135001,0.269545024186361,0.0267795171962226,0.0197820048315542,0.326466524678142,-0.0151499850599357,0.0484915501976874,-0.0212565312907546
"2",11.3026024363234,0.438320896326635,4406,14448,5576,-0.128354361351823,"untreated_43_17_33.A1.1","PC3",0.0172977620124549,0.0286863354132333,0.083909609808309,0.214890249144124,0.132851446985667,0.127388758094867,0.00916899216123018,0.0420384790885346,0.077888038690071,-0.00858110044015756,0.00533164584214543,-0.0287057196714717,0.2121047016207,0.0689220708289463,0.084084557331278,0.0608990142570655,-0.00207471623683433,0.219462955403403,0.0740067334618324,0.155481472438837,0.00370730415283166,0.0885938070813456,0.106199474330577,-0.0259356478171362,0.0199895614468342,-0.126341796224266,-0.0272069903367195,-0.00770122140608301,0.0350342189316518,0.253149222527953,0.124839193424094,0.16545983998865,0.0825858051071688,0.0528708112940321,0.271559961874023,-0.0592019563427225,-0.0247805477970725,-0.0394273427936123,0.0222742843277183,0.121207159973466,0.0209889463822076,-0.00837081758043273,-0.0130706597038961,0.241105127043081,-0.0304578136139495,0.117018523298019,0.322448120613108,0.0250468481762211,0.0984850241062796,-0.0086681760574388
"3",12.368013515416,0.0122805830268101,5075,14206,5270,0.372898447828717,"untreated_44_96_35.A1.1","PC3",-0.0108492462783502,0.0496172962582385,0.118532714997473,0.192140550764888,0.0965317579513084,0.06253239734626,0.0220226332379097,-0.0493939522703669,0.00948506664552168,-0.0299878989670775,0.0482863361022643,-0.0476163649282077,0.202860047363191,0.0764075905527236,0.0386211820678035,0.0112563650165504,0.00480583266963835,0.267464119358913,0.0439497670702665,0.131731628159585,0.0401482642658574,0.047196393912473,0.0722564735276539,-0.0045190488533256,0.0398667967097159,-0.154902961678006,-0.0555717525514424,0.0206885095847468,0.0478781697401813,0.329592872165912,0.133555764200069,0.181091798733031,0.101883721611573,-0.010377614258552,0.184543936703014,-0.0212851888423384,-0.0493777327678522,0.0454097160396506,0.00891526468036163,0.124040065399121,0.104310794918698,0.00976949271114774,0.0244183926393649,0.116717285378001,0.0297656835915994,0.174260435869838,0.327648739146457,0.0436949546290819,0.0375094829622593,-0.00361017983844478
"4",9.36334958416977,-0.0715398328320929,4707,13948,5231,0.517202225955432,"untreated_44_07_08.A1.1","PC3",0.011701309744182,0.060444010027366,0.148176764013163,0.256299358621674,0.13888081888869,0.090594520617675,0.0813092850171347,-0.0182251615611682,0.040388546062461,0.0282729999734844,0.0118767180812742,-0.0799015712353666,0.227159795497903,0.14458123261568,0.0707386035461728,0.0355772341382623,-0.015571342957123,0.344063066403335,0.110057747312487,0.15854416583113,0.0346496670126393,0.146374281020171,0.132820617852863,-0.00899591353089263,0.0433774393595246,-0.0942333575372664,-0.0225147981626726,-0.000675291377604359,0.058553393558308,0.384103020583072,0.153362225342673,0.223545546525085,0.0702030990493893,0.0331723387040642,0.208899977724323,-0.0445225179572132,-0.0123650402379451,-0.00853665805075907,-0.00452216010221154,0.114742209785535,0.192867866141791,-0.0679811706449811,0.0458169477899113,0.255668666108572,0.0346834736813152,0.160957566370982,0.314498068226091,0.0150626277076042,0.0918933464149005,-0.000849114814691188
"5",15.2994791666667,0.247674795656646,4032,12288,4741,-0.200943065906434,"untreated_43_51_27.A1.1","PC3",-0.00751208563820571,0.0365011926981146,0.036315533660333,0.220539584888032,0.129907347979775,0.14284147977578,0.0146948551103792,-0.0172284397796823,-0.0785655130408934,0.00330313807555466,0.00614814637051486,-0.0519479129734545,0.132299715916326,0.0925161028286069,0.0799695025057339,0.0244131568367811,-0.0327592858808768,0.181487747866448,0.0772125361404578,0.0767326774402638,0.0261309818732289,0.0101430289765427,0.114849439363692,-0.0485236767140622,-0.00534000057732728,-0.116480637511731,-0.0526652391666748,0.0134483273687095,0.0483890261143193,0.203624012559043,0.0169280189166112,0.0989697119429971,0.0272086693972196,0.0369120986322711,0.245638732468229,-0.0431500684354188,0.00116727003872802,0.0253001909344964,0.0050663294205435,0.0205424777513538,0.0238068796971863,-0.000432374742464658,-0.0289717370477507,0.230471249412276,-0.0481167274287863,0.0220875443716755,0.203013612528803,-0.00326092146879225,0.0970042016956432,-0.0180170516569574
"6",9.93394096496363,0.0286778372289997,4142,11959,4839,0.104243805955426,"untreated_43_75_05.A1.1","PC3",-0.020984483111924,0.0361454244011025,0.104639848216036,0.29422579555125,0.147533362774492,0.112573994024403,0.0028324930775491,-0.0362076569532107,0.0495031177548146,-0.0261438530927042,-0.0227833719602211,-0.0771341178627336,0.102513902642605,0.110907113838524,0.105530941289803,0.0340074454052686,-0.00407547427439867,0.214840656442008,0.108183495080596,0.106527277800229,0.0540566460508426,0.152204967255801,0.117721897908146,-0.0133851256603302,0.00249336589829724,-0.128550313315791,-0.0195378488618698,0.0339449199626139,0.0217163897513695,0.247903988253048,0.148046009651248,0.127818030968977,0.084486681204528,0.0369376478976254,0.190300986006516,-0.0565120888660916,-0.0125580448488214,0.000586950469919315,0.0340245508223511,0.0795780513699818,0.0758068995179,0.0538346834842954,-0.00219295259247879,0.319181201038077,0.034419248261294,0.182555995882945,0.294501573811656,0.0163073598185688,0.103469814355811,0.00525564158928138
"7",11.4494074749316,-0.16417980184695,4382,10970,4653,0.498278849611558,"untreated_43_08_27.A1.1","PC3",0.0451094932106318,0.0185677499157875,0.154890984861409,0.325715079745916,0.179245417108584,0.048849413161709,0.0379695659049491,-0.00540773320712887,0.12312676274921,0.0594494117142929,-0.00438604003682364,-0.139661116755267,0.125626120744015,0.163804470655666,0.0873743714111993,0.0705395290735555,0.0266154971072641,0.293754093180495,0.134901625106149,0.15440105070735,0.0111474634524419,0.111379151472103,0.154763183942712,-0.00837549174856692,0.010254466905862,-0.0778755045986787,-0.018458593662872,0.0104141646055816,0.0905436194743146,0.392329296754756,0.0907962011363146,0.0573073673836407,-0.0274616400244043,0.041402293923842,0.213863483500891,-0.0796983450306282,-0.0075066632440075,-0.027783731716973,-0.0433286645800962,0.131968525017109,0.106386465099794,0.071231413551522,-0.00783583645259478,0.165778216706573,-0.00301435710342118,0.0736232936783462,0.302658945016221,0.0157042149416533,0.162812514186241,0.0204690040533743
"8",9.95402945867342,0.182682407635706,4498,10659,4737,0.217108255218067,"untreated_44_81_35.A1.1","PC3",0.0149143738201122,0.0468541940400175,0.0785355015598961,0.204463827325459,0.0988240979243972,0.139298235869255,0.0538311171207781,-0.0484933687212661,0.0613034241623641,-0.0168751787836875,0.0242633920792601,-0.00675781617853388,0.249130100716736,0.0724190552449652,0.0419502011038366,0.0414080326551711,0.0198016511093707,0.273191801966229,0.0747047239828048,0.0605577408801573,0.0265679353097181,0.0800056344678146,0.12807570050681,0.0159731810146849,-0.00583810094925724,-0.0829003212172187,-0.0132892612594066,0.0079782995658348,0.0393506674817606,0.283104552200962,0.140796340317831,0.172058257351825,-0.026580549903816,-0.00195227150982527,0.143940581775456,-0.0226537139288692,-0.0445061452183344,-0.0228675956491902,-0.0369835682674851,0.111560188568584,0.0948956300253231,0.11812160263782,0.0499213428549237,0.101190920657559,-0.000946792773924288,0.0874245687497617,0.26317653546817,-0.00402142074077,0.0274490841660514,-0.0194543606779588
"9",11.1353919239905,0.0841585381123376,3751,10525,4615,0.533954784174396,"untreated_44_12_72.A1.1","PC3",-0.0324676011677847,0.061345972922927,0.152077302255802,0.16041482835749,0.102374309154709,0.134848226560595,0.038160023551701,-0.0211638286555846,0.101022899836407,0.0174875666915365,-0.000492785603725926,-0.131204741366354,0.212397143578237,0.0568810123999206,0.0747914792592918,0.053928793810729,-0.00942898685025603,0.33590750651399,0.106435636156001,0.125004463595326,0.0285996815107359,0.107955837121947,0.0643280703823602,-0.0037902819848587,0.0406606952357026,-0.0822969715640913,-0.0350850282180871,0.0329069739347646,0.0531706681076265,0.400931078119644,0.129575737690831,0.133258281282189,0.00490228343916532,0.0243993622046067,0.112750617523156,-0.050150298834867,-0.0180383100067043,-0.0525104176328778,0.0464670303533387,0.0166576622746573,0.181513809212084,-0.0407467318213754,0.030215535415091,0.121949787394512,-0.0399777262050114,0.082952294929187,0.26223171827588,-0.00949798341690705,-0.0566208162637667,-0.0278028840646889
"10",11.7934119560797,-0.0402890136166164,4700,9836,4305,0.601366725745254,"untreated_44_67_80.A1.1","PC3",-0.0109448490651096,0.0316172904846144,0.101189023933428,0.196643418594128,0.124292611251765,0.18370714085847,0.00957976860459997,0.0212479697826403,0.0629145450564956,-0.00399971685426395,-0.0149268285625589,-0.0891485392563721,0.158629091641233,0.137266814317742,0.0319288120330616,0.0232712639352151,-0.000112363109074726,0.300322589179083,0.0731704565958479,0.00190987412825083,0.0148024930487627,0.0765962962683677,0.0840747704214657,-0.0101880362872824,0.0339547557419613,-0.0973665680263726,-0.0461354071497141,0.0261947052230913,0.0619707818737837,0.360277356675804,0.173438653530818,0.105634126806014,-0.0411571523552716,0.0308040152097525,0.288759308003547,-0.0765752981213406,-0.0287714677837163,-0.0253164488823452,0.0503246139113335,-0.00469394910787502,0.0772106629178004,-0.0868218920745385,0.0467743121874317,0.180372886634434,0.0107471251737215,0.0816439645970173,0.343519213817646,-0.00869834406306175,0.191382781279386,-0.0218757080476052
